X,Y,code,plant_name,capacity_mw,fuel_src_primary,primary_output,fuel_src_secondary,secondary_output
-93.56588,31.17348,6595,Toledo Bend,80,Hydro,80,,
-73.4242,41.0947,6598,South Norwalk Electric,1.1,Petroleum,1.1,,
-120.44433,38.86429,6612,Union Valley,38.6,Hydro,38.6,,
-73.05111,44.93361,6618,Highgate Falls,9.7,Hydro,9.7,,
-102.2431,39.3561,6619,Burlington,100,Petroleum,100,,
-106.4123,48.0122,6623,Fort Peck,200,Hydro,200,,
-97.48148,42.84883,6624,Gavins Point,102,Hydro,102,,
-72.83488,41.44823,6635,A L Pierce,77,Natural Gas,77,,
-79.85611,39.72028,6636,FirstEnergy Lake Lynn Power Station,52,Hydro,52,,
-139.725,59.5453,6637,Yakutat,4.9,Petroleum,4.9,,
-87.5,37.6461,6639,R D Green,454,Coal,454,,
-91.40876,35.67844,6641,Independence,1678.6,Coal,1678.6,,
-118.3516,34.20795,6643,Greg Avenue,1,Hydro,1,,
-117.4537,33.8553,6644,Lake Mathews,4.9,Hydro,4.9,,
-118.6092,34.5148,6645,Foothill Feeder,7.1,Hydro,7.1,,
-117.7958,34.1275,6646,San Dimas,9.9,Hydro,9.9,,
-117.8192,33.9117,6647,Yorba Linda,5.1,Hydro,5.1,,
-97.06403,30.56587,6648,Sandow No 4,600,Coal,600,,
-91.8306,39.1481,6650,Mexico,54,Petroleum,54,,
-92.4837,39.4244,6651,Moberly,54,Petroleum,54,,
-92.10232,38.55571,6652,Moreau,54,Petroleum,54,,
-91.0931,41.3181,6664,Louisa,746.2,Coal,746.2,,
-136.22009,57.9572,6702,Pelican,1,Petroleum,1,,
-118.31028,33.33306,6704,Pebbly Beach,11.6,Petroleum,9.3,Other Fossil Gasses,2.3
-87.3328,37.915,6705,Warrick,745,Coal,745,,
-92.97176,45.80544,6741,Rock Lake CT,22.8,Petroleum,22.8,,
-105.02121,40.8609,6761,Rawhide,668,Coal,280,Natural Gas,388
-89.6209,36.8791,6768,Sikeston Power Station,233,Coal,233,,
-95.3206,34.0158,6772,Hugo,440,Coal,440,,
-75.0486,39.4912,6776,West Station,26.2,Petroleum,26.2,,
-79.93,33.4261,6789,St Stephen,84,Hydro,84,,
-96.9817,37.6811,6791,Augusta Electric Plant No 2,20.6,Natural Gas,20.6,,
-135.3128,57.0497,6801,Jarvis Street,11.6,Petroleum,11.6,,
-87.0806,37.4497,6823,D B Wilson,417,Coal,417,,
-93.82076,44.90503,6824,St Bonifacius,60.2,Petroleum,60.2,,
-101.3458,37.175,7011,Hugoton 2,17.3,Natural Gas,0.5,Petroleum,16.8
-112.0625,43.46868,7012,Lower No 1,8,Hydro,8,,
-96.9625,37.2367,7013,East 12th Street,27.4,Natural Gas,25.8,Petroleum,1.6
-111.41873,39.54411,7015,Unit 4,1.1,Hydro,1.1,,
-95.4704,37.6376,7018,Chanute 3,32.1,Natural Gas,20.7,Petroleum,11.4
-111.6203,40.1817,7028,Whitehead,21.8,Natural Gas,21.8,,
-96.69503,31.09192,7030,Twin Oaks Power One,305,Coal,305,,
-76.6911,37.1575,7032,Gravel Neck,368,Natural Gas,340,Petroleum,28
-111.78317,41.74373,7034,Hydro II,6.2,Hydro,6.2,,
-110.5739,44.415,7039,Lake,2.7,Petroleum,2.7,,
-94.29435,35.35136,7040,Ellis,17,Hydro,17,,
-145.67941,60.61282,7042,Humpback Creek,1,Hydro,1,,
-70.21901,44.09588,7044,Bates Mill Upper,2.7,Hydro,2.7,,
-70.21696,44.0929,7048,Hill Mill,1.8,Hydro,1.8,,
-72.57531,44.30969,7051,Wrightsville Hydro Plant,0.7,Hydro,0.7,,
-72.81673,44.35938,7056,Bolton Falls,7.8,Hydro,7.8,,
-91.7669,46.3764,7058,Solon Diesel,6.4,Petroleum,6.4,,
-95.7439,43.4008,7060,Sibley No Two,1,Petroleum,1,,
-88.0299,31.2546,7063,McIntosh,688,Natural Gas,688,,
-120.10455,39.47045,7066,Stampede,3.6,Hydro,3.6,,
-117.32355,34.30744,7072,Mojave Siphon,32.4,Hydro,32.4,,
-114.90824,42.7664,7079,Upper Salmon B,17.2,Hydro,17.2,,
-113.5953,37.1067,7080,St George Red Rock,14,Petroleum,14,,
-114.9024,36.43055,7082,Harry Allen,566.8,Natural Gas,566.8,,
-98.3203,29.30972,7097,J K Spruce,1340,Coal,1340,,
-111.4047,40.5003,7111,Heber City,9.9,Natural Gas,9.9,,
-131.5481,55.1139,7112,Centennial,3.3,Petroleum,3.3,,
-119.89631,47.15955,7113,PEC Headworks,6.6,Hydro,6.6,,
-87.5686,46.5628,7115,Hoist,1.9,Hydro,1.9,,
-87.4764,46.5717,7116,McClure,5.8,Hydro,5.8,,
-87.5128,46.3156,7118,Cataract,0.6,Hydro,0.6,,
-87.0036,45.8475,7119,Gladstone,17.2,Petroleum,17.2,,
-82.9975,35.0075,7125,Bad Creek,1360,Pumped Storage,1360,,
-123.60523,47.38507,7127,Wynoochee,15.5,Hydro,15.5,,
-78.00289,40.43292,7128,William F Matson Generating Station,7.6,Hydro,7.6,,
-121.54636,39.52875,7129,Thermalito Diverson Dam,3,Hydro,3,,
-155.0313,19.6316,7130,Puna,34,Petroleum,34,,
-101.88609,33.58526,7131,Brandon Station,20,Natural Gas,20,,
-111.84853,41.25433,7132,Pine View Dam,1.8,Hydro,1.8,,
-92.79027,35.12759,7135,Whillock,17,Hydro,17,,
-92.74889,41.7529,7137,Grinnell,41.4,Natural Gas,41.4,,
-74.2098,39.8154,7138,Forked River,65,Natural Gas,65,,
-93.5242,41.5572,7145,Pleasant Hill,160,Natural Gas,160,,
-72.87741,40.95693,7146,Wading River,231.9,Petroleum,231.9,,
-117.03954,34.08802,7147,Mill Creek 3,3,Hydro,3,,
-122.53325,39.58686,7151,Stony Gorge,5,Hydro,5,,
-75.5072,39.7436,7153,Hay Road,1136,Natural Gas,1136,,
-93.205,43.2481,7155,Lime Creek,69.4,Petroleum,69.4,,
-84.4611,39.4492,7158,Woodsdale,462,Natural Gas,462,,
-88.69,43.1669,7159,Concord,352,Natural Gas,352,,
-112.2714,33.8447,7164,Waddell,40,Pumped Storage,40,,
-92.3569,34.7956,7166,Murray,42.4,Hydro,42.4,,
-131.54588,55.11688,7168,Chester Lake,1,Hydro,1,,
-141.9372,62.9617,7169,Northway,1.1,Petroleum,1.1,,
-156.7786,71.292,7173,Barrow,20.3,Natural Gas,20.3,,
-145.3064,66.5208,7174,Gwitchyaa Zhee,1.8,Petroleum,1.8,,
-114.27736,34.16826,7179,Headgate Rock,19.5,Hydro,19.5,,
-159.5317,61.5875,7182,Aniak,0.8,Petroleum,0.8,,
-154.69874,59.89905,7183,Newhalen,1.7,Petroleum,0.9,Hydro,0.8
-122.53868,40.59762,7189,Whiskeytown,2,Hydro,2,,
-114.03689,42.52679,7190,Milner Hydro,61.1,Hydro,61.1,,
-83.49845,33.98915,7191,Tallassee Hydro Project,2.1,Hydro,2.1,,
-94.1756,30.7975,7200,Robert D Willis,8,Hydro,8,,
-88.49667,43.7353,7203,South Fond Du Lac,307.4,Natural Gas,307.4,,
-81.03,33.3644,7210,Cope,415,Coal,415,,
-77.36854,37.49822,7212,Darbytown,336,Natural Gas,336,,
-78.704,36.869,7213,Clover,877,Coal,877,,
-122.33234,39.8149,7229,Black Butte,6.1,Hydro,6.1,,
-121.96867,37.401,7231,Gianera,52,Natural Gas,52,,
-121.94424,37.3643,7232,Santa Clara Cogen,7.8,Natural Gas,7.8,,
-104.90114,38.97365,7233,Tesla,28,Hydro,28,,
-96.6356,43.60347,7237,Angus Anson,327,Natural Gas,327,,
-81.533,28.2764,7238,Cane Island,670,Natural Gas,411,Other,259
-81.9897,27.7286,7242,Polk,824,Coal,220,Natural Gas,604
-91.31579,33.9865,7246,Dam 2,35,Hydro,35,,
-97.10833,44.90167,7247,Watertown Power Plant,45.8,Petroleum,45.8,,
-134.6446,58.3875,7250,Auke Bay,28.3,Petroleum,28.3,,
-122.7197,46.7844,7259,Skookumchuck,1,Hydro,1,,
-156.9342,20.79,7264,Miki Basin,10.2,Petroleum,10.2,,
-121.0204,37.6526,7266,Woodland,182.2,Natural Gas,182.2,,
-86.0853,42.7553,7268,491 E 48th Street,136,Natural Gas,136,,
-88.0131,42.6658,7270,Paris,352,Natural Gas,352,,
-81.0347,35.4317,7277,Lincoln Combustion,1267.2,Natural Gas,1267.2,,
-83.12672,40.15333,7279,O'Shaughnessy Hydro,5.2,Hydro,5.2,,
-94.89028,38.83083,7281,Gardner Energy Center,27,Natural Gas,27,,
-90.50923,36.02427,7283,Paragould Turbine,13.8,Natural Gas,13.6,Petroleum,0.2
-75.0578,39.451,7288,Sherman Avenue,82.4,Natural Gas,82.4,,
-81.5809,28.4263,7294,Central Energy Plant,56,Natural Gas,56,,
-94.614,37.0659,7296,State Line Combined Cycle,589,Natural Gas,589,,
-81.86998,27.78822,7302,Hines Energy Complex,1912,Natural Gas,1912,,
-91.5556,39.7961,7304,Palmyra Municipal 2,7,Natural Gas,7,,
-122.42328,40.50729,7307,Redding Power,171,Natural Gas,171,,
-73.064,40.8158,7314,Richard M Flynn,136.2,Natural Gas,136.2,,
-120.985,37.5744,7315,Almond Power Plant,199.5,Natural Gas,199.5,,
-109.17066,44.50817,7317,Buffalo Bill,18,Hydro,18,,
-75.54817,39.14504,7318,Van Sant Station,39,Natural Gas,39,,
-95.04062,29.69484,7325,San Jacinto Steam Electric Station,162,Natural Gas,162,,
-84.96568,39.83957,7335,Richmond,68,Natural Gas,68,,
-85.7389,40.0529,7336,Anderson,140,Natural Gas,140,,
-73.0631,43.7089,7337,Florence,5.9,Petroleum,5.9,,
-121.27917,39.88929,7338,Grizzly,23.4,Hydro,23.4,,
-97.3497,37.2678,7339,Wellington 2,21,Natural Gas,21,,
-96.3617,42.3006,7343,George Neal South,644.8,Coal,644.8,,
-82.34861,29.64028,7345,University of Florida,46,Natural Gas,46,,
-83.5822,32.5792,7348,Robins,160,Natural Gas,160,,
-119.67392,45.848,7350,Coyote Springs,235,Natural Gas,235,,
-87.5586,44.6108,7366,Lincoln Turbines,1.2,Wind,1.2,,
-150.94015,59.77862,7367,Bradley Lake,126,Hydro,126,,
-122.7195,38.752,7368,Geothermal 1,113,Geothermal,113,,
-122.7117,38.7492,7369,Geothermal 2,78.1,Geothermal,78.1,,
-108.574,37.57522,7372,McPhee,1.2,Hydro,1.2,,
-108.57487,37.42954,7373,Towaoc,11.4,Hydro,11.4,,
-93.393,44.927,7376,Alliant Techsystems,1.6,Petroleum,1.6,,
-93.1072,44.9425,7378,United Hospital,4.8,Petroleum,4.8,,
-81.9625,27.64167,7380,Midulla Generating Station,751,Natural Gas,751,,
-72.9628,42.8625,7381,Searsburg Wind Turbine,5.2,Wind,5.2,,
-90.3903,36.7597,7392,Poplar Bluff Generating Station,33.8,Natural Gas,33.8,,
-101.2639,37.9414,7393,Lakin Municipal,4.1,Natural Gas,4.1,,
-97.45516,29.49717,7394,Gonzales Hydro Plant,0.9,Hydro,0.9,,
